"DayOfWeek","Area ID","Reporting District","Victim Age","Victim Sex","Victim Descent","Premise Code","DR Number","MonthOccurred","HourOccurred","ReportingDelay","InjuryStatus","AtIntersection ","CollisionType"
6,5,529,41,"F","H",101,230515671,11,19,1,"1 - Injury","Yes","Veh vs Ped"
3,1,152,33,"F","B",101,230123972,11,0,0,"1 - Injury","Yes","Veh vs Veh"
5,1,152,50,"M","B",101,230124207,11,17,0,"0 - No Injury","No","Veh vs Parked Veh"
3,4,483,29,"M","O",101,230406165,3,8,0,"0 - No Injury","No","Veh vs Parked Veh"
6,15,1538,37,"M","W",101,231517776,11,23,1,"1 - Injury","Yes","Veh vs M/C"
1,1,131,39,"M","A",101,230123884,11,15,0,"1 - Injury","Yes","Veh vs Veh"
4,21,2129,35,"M","O",101,232116507,11,21,1,"0 - No Injury","Yes","Veh vs Parked Veh"
3,10,1065,22,"M","W",101,231015861,11,21,1,"1 - Injury","No","Veh vs Veh"
1,14,1462,49,"F","W",101,231420143,11,20,1,"1 - Injury","No","Veh vs Ped"
5,14,1415,29,"M","H",101,231420051,11,14,0,"1 - Injury","Yes","Veh vs M/C"
1,11,1123,29,"F","W",101,231115656,11,8,0,"0 - No Injury","No","Veh vs Parked Veh"
1,2,265,38,"M","H",101,230220817,11,7,0,"1 - Injury","No","Veh vs Parked Veh"
6,13,1325,46,"F","B",101,231320035,11,10,0,"0 - No Injury","Yes","Veh vs Parked Veh"
2,1,127,53,"F","W",101,230124084,11,15,1,"0 - No Injury","No","Veh vs Veh"
2,16,1657,31,"M","H",101,231614013,11,8,0,"1 - Injury","Yes","Veh vs Ped"
7,17,1715,32,"F","W",101,231717488,11,17,0,"1 - Injury","No","Veh vs Veh"
6,8,847,34,"F","W",101,230816701,11,8,0,"1 - Injury","Yes","Veh vs Veh"
2,18,1863,16,"M","H",101,231819275,11,7,0,"1 - Injury","No","Veh vs Ped"
3,16,1693,42,"M","W",101,231614074,11,1,1,"1 - Injury","No","Veh vs Ped"
7,4,477,20,"M","H",101,230414255,11,7,0,"1 - Injury","Yes","Veh vs Veh"
5,16,1601,29,"F","H",101,231614118,11,10,0,"1 - Injury","No","Veh vs Ped"
5,9,911,69,"M","O",101,230916453,11,22,0,"0 - No Injury","Unknown","Veh vs Veh"
2,10,1028,32,"F","H",101,231015829,11,11,0,"0 - No Injury","No","Veh vs Fixed Object"
3,9,937,57,"M","O",101,230916351,11,21,0,"0 - No Injury","Yes","Veh vs Veh"
3,5,504,35,"M","H",101,230515815,11,21,1,"1 - Injury","Unknown","Veh vs Ped"
2,15,1545,50,"M","B",101,231517613,11,17,10,"1 - Injury","No","Veh vs Ped"
5,6,677,49,"M","W",101,230617664,11,22,1,"1 - Injury","No","Veh vs Veh"
3,21,2177,54,"M","H",101,232116434,11,6,0,"1 - Injury","No","Veh vs Other Object"
1,7,705,26,"M","W",101,230717034,11,0,1,"1 - Injury","Yes","Veh vs Veh"
1,14,1494,47,"M","H",212,231420144,11,23,1,"0 - No Injury","No","Veh vs Fixed Object"
4,4,413,67,"F","H",101,230414651,11,2,1,"0 - No Injury","Yes","Veh vs Parked Veh"
3,7,743,33,"M","W",101,230706599,2,15,0,"1 - Injury","No","Veh vs Veh"
4,6,628,51,"M","H",101,230618141,11,12,0,"0 - No Injury","No","Veh vs Parked Veh"
6,8,815,65,"F","H",101,230806671,3,7,0,"1 - Injury","No","Veh vs Ped"
3,9,926,23,"F","H",101,230905990,2,21,1,"1 - Injury","Yes","Veh vs Veh"
4,9,944,99,"M","O",102,230906043,2,22,1,"1 - Injury","No","Veh vs Fixed Object"
7,9,957,46,"F","H",101,230906110,2,6,0,"1 - Injury","No","Veh vs Other Object"
7,6,646,28,"M","O",101,230606316,2,1,0,"0 - No Injury","No","Veh vs Veh"
7,6,668,43,"M","O",101,230606414,2,23,2,"0 - No Injury","Yes","Veh vs Veh"
7,9,915,40,"M","O",101,230906216,2,8,2,"0 - No Injury","No","Veh vs Parked Veh"
7,6,636,22,"F","W",101,230606304,2,1,0,"1 - Injury","No","Veh vs Veh"
6,6,637,31,"M","A",101,230606391,2,23,3,"1 - Injury","No","Veh vs Ped"
6,6,637,31,"M","A",101,230606449,2,23,4,"0 - No Injury","No","Veh vs Parked Veh"
7,8,857,41,"M","O",101,230806543,2,20,10,"1 - Injury","Yes","Veh vs Veh"
5,9,923,34,"M","H",101,230906344,3,8,0,"0 - No Injury","No","Veh vs Veh"
5,9,941,99,"M","O",102,230906365,3,19,0,"1 - Injury","No","Veh vs Fixed Object"
7,10,1039,18,"M","H",101,231006391,3,2,0,"1 - Injury","No","Veh vs Fixed Object"
6,9,904,45,"M","W",101,230906416,3,13,0,"0 - No Injury","No","Veh vs Veh"
5,10,1009,32,"M","W",101,231006109,2,20,0,"1 - Injury","No","M/C vs Other"
6,10,1011,40,"M","O",101,231006162,2,20,1,"0 - No Injury","No","Veh vs Other Object"
7,10,1028,99,"X","O",101,231006174,2,7,0,"0 - No Injury","No","Veh vs Fixed Object"
7,10,1061,90,"M","O",101,231006182,2,21,1,"1 - Injury","No","Veh vs Veh"
5,10,1029,23,"F","H",101,231006341,3,8,0,"1 - Injury","No","Veh vs Veh"
3,7,778,67,"F","H",101,230717100,11,6,0,"1 - Injury","No","Veh vs Ped"
4,11,1177,99,"M","O",101,231105738,2,13,0,"1 - Injury","Yes","Veh vs Fixed Object"
7,15,1557,26,"M","A",101,231506017,2,1,0,"1 - Injury","No","Veh vs Veh"
7,10,1004,36,"F","O",101,231006392,3,4,0,"0 - No Injury","No","Veh vs Parked Veh"
4,10,1008,12,"F","H",101,231006061,2,7,0,"1 - Injury","Yes","Veh vs Ped"
6,9,915,23,"F","H",101,230906370,3,9,0,"0 - No Injury","No","Veh vs Veh"
4,10,1008,30,"M","H",101,231006332,3,21,1,"0 - No Injury","No","Veh vs Parked Veh"
4,15,1545,55,"M","B",101,231506178,2,7,0,"0 - No Injury","No","Veh vs Veh"
5,15,1519,43,"F","H",101,231506286,2,15,1,"1 - Injury","No","Veh vs Veh"
7,15,1524,32,"M","O",101,231506371,2,2,9,"1 - Injury","Yes","Veh vs Veh"
5,15,1523,49,"M","O",101,231506530,3,12,0,"1 - Injury","Yes","Veh vs Veh"
5,15,1585,65,"M","B",101,231506544,3,22,0,"0 - No Injury","No","Veh vs Fixed Object"
3,16,1657,46,"M","O",101,231605691,2,23,1,"0 - No Injury","No","Veh vs Parked Veh"
7,16,1617,99,"M","O",101,231605775,2,1,0,"0 - No Injury","No","Veh vs Fixed Object"
7,16,1602,32,"M","O",101,231605788,2,20,1,"0 - No Injury","No","Veh vs Veh"
3,16,1622,62,"F","A",101,231605860,2,12,0,"0 - No Injury","No","Veh vs Veh"
5,16,1687,34,"M","A",101,231605911,3,9,0,"0 - No Injury","No","Veh vs Parked Veh"
4,17,1794,44,"M","H",101,231706012,2,19,0,"1 - Injury","No","Veh vs Ped"
7,17,1739,60,"M","H",101,231706161,2,12,0,"1 - Injury","Yes","Veh vs Veh"
4,15,1519,24,"M","O",101,231506507,3,2,1,"0 - No Injury","No","Veh vs Parked Veh"
3,16,1638,54,"M","W",101,231605857,2,11,0,"0 - No Injury","No","Veh vs Veh"
5,16,1666,99,"X","X",101,231605345,2,14,0,"0 - No Injury","No","Veh vs Fixed Object"
6,11,1144,25,"M","O",102,231106620,3,0,0,"0 - No Injury","Yes","Veh vs Parked Veh"
5,17,1794,19,"M","H",101,231705749,2,0,0,"1 - Injury","Yes","Veh vs Veh"
1,15,1569,23,"F","W",101,231506343,2,0,0,"1 - Injury","Yes","Veh vs Veh"
6,17,1721,45,"M","W",101,231706559,3,16,0,"0 - No Injury","No","Veh vs Fixed Object"
6,19,1951,35,"M","H",101,231906071,2,20,1,"1 - Injury","No","Veh vs Veh"
2,19,1962,35,"F","H",101,231906110,2,8,0,"0 - No Injury","No","Veh vs Veh"
6,19,1902,23,"F","H",101,231906330,2,18,1,"1 - Injury","No","Veh vs Veh"
3,16,1654,29,"M","H",108,231606060,3,20,1,"0 - No Injury","No","Veh vs Parked Veh"
4,19,1994,72,"F","H",101,231906567,3,19,1,"1 - Injury","No","Veh vs Veh"
6,19,1925,45,"F","H",101,231906592,3,11,0,"0 - No Injury","No","Veh vs Parked Veh"
7,21,2103,99,"F","O",101,232106079,2,13,0,"0 - No Injury","No","Veh vs Fixed Object"
6,21,2125,63,"M","H",101,232106330,3,12,0,"1 - Injury","No","Veh vs Veh"
1,4,441,24,"M","H",101,230406068,3,5,0,"1 - Injury","Yes","Veh vs Veh"
2,7,777,54,"M","H",101,230717340,11,10,0,"0 - No Injury","No","Veh vs Veh"
4,1,192,41,"M","H",101,230107859,3,6,0,"0 - No Injury","No","Veh vs Veh"
5,20,2011,43,"F","K",108,232006562,3,21,0,"0 - No Injury","No","Veh vs Parked Veh"
3,17,1727,73,"X","X",101,231706676,3,14,0,"1 - Injury","No","Veh vs Fixed Object"
3,21,2187,45,"F","H",101,232106268,2,19,2,"1 - Injury","No","Veh vs Veh"
7,19,1981,40,"M","H",101,231906349,2,17,1,"0 - No Injury","No","Veh vs Parked Veh"
6,21,2158,52,"M","B",101,232106042,2,3,0,"1 - Injury","Yes","Veh vs Veh"
1,20,2056,25,"F","H",101,232006065,2,16,0,"1 - Injury","No","Veh vs Veh"
4,7,783,62,"M","W",101,230717373,9,12,69,"0 - No Injury","No","Veh vs Parked Veh"
6,1,118,22,"M","O",101,230108035,3,15,0,"0 - No Injury","No","Veh vs Fixed Object"
1,1,166,63,"M","B",101,230108109,3,13,0,"1 - Injury","No","Veh vs Ped"
3,11,1172,27,"M","H",101,231106233,2,19,0,"1 - Injury","No","Veh vs Ped"
6,15,1567,46,"M","W",102,231506327,2,20,1,"1 - Injury","No","Veh vs Veh"
4,2,216,30,"F","H",101,230207209,3,22,1,"0 - No Injury","No","Veh vs Parked Veh"
1,13,1351,99,"X","X",101,231307316,3,23,1,"0 - No Injury","Yes","Veh vs Fixed Object"
4,11,1171,45,"M","O",101,231106557,3,13,0,"0 - No Injury","No","Veh vs Parked Veh"
2,9,901,39,"M","H",101,230906248,2,20,1,"1 - Injury","No","Veh vs Veh"
7,4,451,25,"F","H",101,230405827,2,18,0,"1 - Injury","Yes","Veh vs Veh"
6,20,2027,37,"M","O",101,232006615,3,22,1,"0 - No Injury","No","Veh vs Veh"
7,8,805,34,"M","H",101,230817030,11,22,1,"1 - Injury","No","Veh vs Fixed Object"
4,1,159,34,"M","B",101,230108298,3,14,0,"1 - Injury","Unknown","M/C vs Other"
1,4,471,46,"M","H",101,230405859,2,21,1,"1 - Injury","No","Veh vs Bike"
3,4,477,43,"M","H",101,230406170,3,17,0,"0 - No Injury","Yes","Veh vs Fixed Object"
1,20,2099,40,"F","H",101,232006647,3,3,0,"0 - No Injury","No","Veh vs Parked Veh"
7,15,1501,47,"M","O",710,231506335,2,17,0,"1 - Injury","No","Veh vs Fixed Object"
4,20,2021,51,"F","H",101,232006739,3,9,0,"1 - Injury","Yes","Veh vs Veh"
1,17,1777,60,"M","H",101,231706190,2,9,0,"1 - Injury","Yes","Veh vs Veh"
5,9,932,31,"M","H",101,230906349,3,13,0,"1 - Injury","Yes","Veh vs Veh"
2,15,1531,49,"M","W",101,231506405,2,23,1,"1 - Injury","No","Veh vs Veh"
6,2,237,58,"M","H",101,230206644,2,22,1,"0 - No Injury","Yes","Veh vs Veh"
4,11,1177,43,"F","H",101,231106546,3,7,0,"1 - Injury","Unknown","Veh vs Veh"
6,13,1342,49,"F","B",101,231307190,3,18,0,"1 - Injury","Yes","Veh vs Veh"
1,16,1655,77,"F","W",101,231605798,2,14,0,"0 - No Injury","No","Veh vs Veh"
6,10,1008,37,"M","H",101,231006388,3,19,0,"1 - Injury","No","Veh vs M/C"
7,10,1063,47,"M","W",101,231006429,3,14,0,"1 - Injury","No","Veh vs Parked Veh"
2,8,857,14,"M","H",101,230817071,11,15,0,"1 - Injury","Yes","Veh vs Bike"
3,17,1777,34,"M","H",101,231706316,2,8,0,"1 - Injury","Yes","Veh vs Veh"
2,19,1981,55,"M","H",101,231906406,2,7,0,"1 - Injury","No","Veh vs Veh"
2,4,441,56,"M","H",101,230406152,3,19,0,"0 - No Injury","No","Veh vs Parked Veh"
3,4,467,99,"X","X",101,230405941,2,16,1,"0 - No Injury","No","Veh vs Fixed Object"
3,19,1985,12,"M","B",101,231906695,2,7,7,"1 - Injury","Yes","Veh vs Bike"
5,7,705,51,"M","W",101,230706681,3,16,1,"0 - No Injury","No","Veh vs Veh"
1,14,1428,26,"M","O",104,231406581,3,12,0,"0 - No Injury","No","Veh vs Parked Veh"
7,21,2128,21,"M","H",101,232106083,2,21,1,"0 - No Injury","No","Veh vs Veh"
1,4,469,28,"M","H",101,230406070,3,8,0,"1 - Injury","Yes","Veh vs Veh"
5,16,1657,59,"M","B",101,231605920,3,10,0,"0 - No Injury","No","Veh vs Veh"
4,1,163,59,"M","B",101,230108314,3,17,1,"0 - No Injury","No","Veh vs Veh"
4,8,839,34,"F","W",101,230806664,3,21,2,"1 - Injury","No","Veh vs Veh"
2,6,615,54,"M","O",101,230606844,3,22,1,"0 - No Injury","Yes","Veh vs Veh"
5,4,497,64,"M","W",101,230406044,3,15,2,"1 - Injury","No","Veh vs Ped"
3,9,979,30,"F","H",101,230916570,11,1,0,"0 - No Injury","No","Veh vs Parked Veh"
2,9,926,17,"M","H",101,230916561,11,10,0,"1 - Injury","Yes","Veh vs Veh"
2,9,914,56,"F","O",101,230916565,11,16,0,"1 - Injury","No","Veh vs Veh"
1,15,1505,22,"M","H",101,231506345,2,10,0,"0 - No Injury","No","Veh vs Veh"
6,10,1025,99,"M","H",101,231006697,3,13,1,"1 - Injury","Yes","Veh vs Ped"
1,16,1621,50,"F","H",101,231605801,2,19,1,"1 - Injury","No","Veh vs Veh"
5,10,1035,38,"M","H",101,231006574,3,6,6,"0 - No Injury","No","Veh vs Veh"
1,6,666,42,"M","H",101,230606749,3,22,1,"1 - Injury","No","Veh vs Veh"
3,9,974,71,"F","O",101,230916583,11,13,0,"0 - No Injury","Unknown","Veh vs Veh"
6,17,1756,24,"M","H",108,231706689,3,6,5,"0 - No Injury","No","Veh vs Parked Veh"
2,20,2029,61,"M","H",101,232006686,3,19,1,"1 - Injury","Yes","Veh vs Veh"
7,1,159,25,"M","H",101,230108146,3,14,2,"1 - Injury","Yes","Veh vs M/C"
4,2,237,62,"F","B",101,230207170,3,6,0,"1 - Injury","No","Veh vs Ped"
2,4,459,61,"M","H",101,230406143,3,15,0,"0 - No Injury","No","Veh vs Veh"
3,17,1767,22,"M","W",101,231706355,2,21,1,"1 - Injury","Yes","Veh vs Ped"
7,2,247,49,"M","H",101,230206971,3,20,1,"0 - No Injury","No","Veh vs Parked Veh"
1,2,237,33,"M","H",101,230206992,3,15,0,"0 - No Injury","No","Veh vs Veh"
3,11,1178,46,"M","W",101,231106517,3,17,0,"0 - No Injury","Unknown","Veh vs Veh"
1,19,1993,12,"M","H",101,231906350,2,13,0,"1 - Injury","Yes","Unknown"
6,4,443,47,"M","H",101,230406040,3,18,0,"1 - Injury","No","Veh vs Ped"
6,13,1321,20,"F","A",101,231307193,3,14,0,"1 - Injury","Yes","Veh vs Train"
2,14,1409,42,"F","W",101,231406658,3,15,0,"1 - Injury","No","Veh vs Veh"
7,20,2033,54,"M","H",101,232006642,3,20,1,"0 - No Injury","No","Veh vs Veh"
3,20,2081,23,"F","B",101,232006693,3,0,0,"1 - Injury","Yes","Veh vs Veh"
3,11,1101,99,"M","O",101,231106519,3,10,0,"0 - No Injury","No","Veh vs Fixed Object"
2,4,422,56,"M","W",101,230405887,2,19,0,"0 - No Injury","Yes","Veh vs Veh"
7,10,1008,22,"M","H",101,231016078,11,3,1,"0 - No Injury","No","Veh vs Parked Veh"
7,3,398,27,"F","H",101,230307312,3,23,1,"1 - Injury","Yes","Veh vs Veh"
6,13,1385,24,"F","B",101,231307203,3,21,1,"1 - Injury","Yes","Veh vs Fixed Object"
5,17,1782,60,"M","W",101,231706077,2,12,0,"0 - No Injury","No","Veh vs Parked Veh"
4,13,1394,32,"M","H",101,231307440,3,6,0,"0 - No Injury","Unknown","Veh vs Parked Veh"
1,9,991,25,"F","W",101,230906176,2,3,0,"0 - No Injury","No","Veh vs Parked Veh"
2,16,1676,33,"F","W",101,231605854,2,18,1,"1 - Injury","No","Veh vs Veh"
7,1,112,43,"M","A",101,230108072,3,12,0,"1 - Injury","Yes","Veh vs Veh"
2,17,1729,57,"M","B",101,231706620,3,6,0,"1 - Injury","Yes","Veh vs Bike"
3,2,215,56,"M","W",101,230207130,3,21,0,"0 - No Injury","No","Veh vs Veh"
1,8,808,35,"M","W",101,230806783,3,15,1,"1 - Injury","No","Veh vs Ped"
7,4,457,26,"F","H",101,230406062,3,18,0,"1 - Injury","No","Veh vs Veh"
1,17,1754,50,"F","O",108,231706266,2,17,1,"0 - No Injury","No","Veh vs Parked Veh"
1,15,1532,25,"M","O",101,231506362,2,15,0,"0 - No Injury","No","Veh vs Parked Veh"
4,14,1432,54,"M","W",101,231406724,3,5,0,"0 - No Injury","No","Veh vs Parked Veh"
7,20,2035,60,"F","A",108,232006621,3,6,0,"0 - No Injury","No","Veh vs Fixed Object"
6,7,764,22,"F","H",101,230706682,3,22,1,"1 - Injury","No","Veh vs Parked Veh"
1,16,1636,56,"F","W",101,231605787,2,1,0,"1 - Injury","Yes","Veh vs Veh"
3,19,1916,62,"M","H",101,231906478,2,14,0,"1 - Injury","Yes","Veh vs Veh"
2,17,1752,99,"M","O",101,231706308,2,2,0,"0 - No Injury","No","Veh vs Parked Veh"
2,11,1145,53,"M","H",101,231106442,3,6,0,"0 - No Injury","No","Veh vs Parked Veh"
4,1,124,99,"M","W",101,230108284,3,9,0,"0 - No Injury","Unknown","Veh vs Parked Veh"
3,11,1124,60,"M","H",101,231106523,3,19,0,"0 - No Injury","No","Veh vs Veh"
1,19,1944,19,"M","H",101,231906347,2,10,0,"0 - No Injury","Yes","Veh vs Veh"
7,4,407,40,"M","H",101,230406063,3,19,1,"0 - No Injury","No","Veh vs Parked Veh"
6,14,1406,28,"M","B",101,231406526,3,19,0,"1 - Injury","Yes","Veh vs M/C"
6,17,1766,43,"M","H",101,231706782,3,13,0,"0 - No Injury","Yes","Veh vs Veh"
5,20,2004,20,"M","H",101,232006664,3,23,0,"1 - Injury","No","Veh vs Bike"
6,13,1385,27,"F","H",101,231307156,3,6,0,"1 - Injury","No","Veh vs Veh"
6,1,165,66,"M","B",101,230107999,3,11,0,"1 - Injury","No","Veh vs Bike"
7,13,1344,51,"M","H",101,231307231,3,20,1,"0 - No Injury","No","Veh vs Veh"
6,2,247,64,"M","O",101,230206937,3,15,0,"0 - No Injury","No","Veh vs Parked Veh"
7,13,1372,32,"F","H",101,231306885,2,15,0,"1 - Injury","No","Veh vs Veh"
5,16,1622,55,"F","H",101,231605922,3,14,0,"1 - Injury","No","Veh vs Fixed Object"
4,4,417,30,"M","H",101,230405743,2,12,1,"1 - Injury","No","Veh vs Ped"
2,4,497,51,"M","H",101,230406131,3,6,0,"1 - Injury","No","Veh vs M/C"
7,14,1469,66,"F","B",101,231406620,2,12,9,"1 - Injury","No","Veh vs Veh"
7,1,164,60,"F","B",101,230108076,3,13,0,"1 - Injury","No","Veh vs Ped"
1,2,205,42,"M","W",101,230207024,3,21,1,"1 - Injury","No","Veh vs Veh"
1,11,1135,38,"F","W",101,231106494,3,2,2,"0 - No Injury","No","Veh vs Fixed Object"
7,2,265,35,"M","H",101,230206656,2,22,1,"0 - No Injury","No","Veh vs Parked Veh"
1,3,376,35,"M","H",101,230307337,3,3,1,"1 - Injury","Unknown","Veh vs Ped"
4,19,1907,27,"M","H",101,231906736,3,13,0,"1 - Injury","Yes","Veh vs Ped"
5,10,1034,22,"M","H",101,231006620,3,9,0,"1 - Injury","No","Veh vs Veh"
4,19,1962,49,"M","H",102,231906733,3,7,0,"1 - Injury","No","Veh vs Veh"
2,4,478,40,"F","H",101,230405864,2,0,0,"0 - No Injury","Yes","Veh vs Parked Veh"
6,5,511,53,"M","H",101,230506310,3,16,0,"0 - No Injury","Unknown","Veh vs Veh"
2,20,2046,47,"M","H",101,232006696,3,19,1,"0 - No Injury","Yes","Veh vs Veh"
4,20,2076,31,"M","H",101,232006781,3,22,1,"1 - Injury","No","Veh vs Veh"
1,15,1538,37,"F","O",101,231506366,2,12,0,"1 - Injury","Yes","Veh vs Veh"
1,12,1269,33,"F","H",101,231207846,3,0,0,"1 - Injury","Unknown","Veh vs Veh"
3,17,1777,52,"F","H",101,231706309,2,1,0,"0 - No Injury","No","Veh vs Veh"
6,7,719,32,"M","B",101,230706808,2,22,11,"0 - No Injury","Yes","Veh vs Veh"
3,10,1047,33,"M","W",101,231006269,2,8,0,"1 - Injury","Yes","Veh vs Veh"
2,1,142,99,"X","X",101,230108167,3,8,0,"0 - No Injury","No","Veh vs Veh"
6,4,443,30,"M","H",108,230406017,3,8,0,"0 - No Injury","Yes","Veh vs Parked Veh"
6,3,351,50,"F","B",101,230307263,3,15,0,"1 - Injury","No","Veh vs Veh"
7,14,1406,36,"M","O",101,231406532,3,1,0,"1 - Injury","Yes","Veh vs Veh"
6,1,152,33,"M","H",101,230108010,3,6,0,"1 - Injury","No","Veh vs Veh"
6,6,647,22,"F","W",101,230606574,3,0,0,"0 - No Injury","No","Veh vs Fixed Object"
6,20,2011,33,"M","H",101,232006616,3,18,1,"0 - No Injury","No","Veh vs Veh"
7,13,1362,10,"M","O",101,231307562,3,10,0,"0 - No Injury","No","Veh vs Veh"
6,9,964,57,"M","O",101,230906581,3,4,5,"0 - No Injury","No","Veh vs Veh"
1,16,1622,29,"F","H",101,231605789,2,0,0,"0 - No Injury","No","Veh vs Parked Veh"
7,9,941,58,"M","B",101,230906438,3,15,0,"0 - No Injury","No","Veh vs Veh"
7,16,1681,23,"M","H",101,231605983,3,20,1,"1 - Injury","No","Veh vs M/C"
2,13,1352,48,"M","H",101,231320897,11,19,1,"0 - No Injury","No","Veh vs Veh"
3,13,1385,40,"F","H",101,231320913,11,1,0,"0 - No Injury","No","Veh vs Parked Veh"
5,16,1622,40,"F","H",101,231614299,11,20,0,"0 - No Injury","Unknown","Veh vs Parked Veh"
7,19,1925,99,"X","O",101,231916749,11,0,0,"0 - No Injury","No","Veh vs Fixed Object"
7,5,522,36,"F","H",101,230515793,10,16,31,"1 - Injury","Yes","Veh vs Veh"
4,7,789,31,"F","H",101,230716587,11,12,0,"0 - No Injury","No","Veh vs Veh"
6,7,776,27,"F","H",101,230717046,11,11,3,"1 - Injury","No","Veh vs Veh"
7,6,644,44,"M","W",101,230617749,11,22,9,"0 - No Injury","Yes","Veh vs Veh"
3,7,769,24,"F","H",101,230717133,11,22,1,"1 - Injury","No","Veh vs Ped"
3,6,636,49,"F","W",102,230617788,11,9,0,"1 - Injury","No","Veh vs Ped"
1,6,646,33,"M","H",101,230617792,5,19,170,"0 - No Injury","No","Veh vs Veh"
6,7,702,40,"M","W",101,230716046,10,18,0,"1 - Injury","No","Veh vs Parked Veh"
2,6,663,42,"M","H",101,230617781,11,0,1,"0 - No Injury","No","Veh vs Parked Veh"
3,7,701,60,"M","H",101,230717129,11,18,0,"0 - No Injury","Yes","Veh vs Veh"
7,6,667,36,"M","B",101,230617446,11,15,2,"1 - Injury","No","Veh vs Veh"
2,7,729,40,"M","H",101,230717153,9,13,51,"0 - No Injury","No","Veh vs Parked Veh"
3,11,1175,46,"M","O",101,231115768,11,9,0,"0 - No Injury","No","Unknown"
3,11,1172,39,"M","A",101,231115786,11,9,0,"0 - No Injury","No","Veh vs Veh"
3,11,1162,30,"M","O",101,231115797,11,22,1,"0 - No Injury","No","Veh vs Parked Veh"
5,13,1307,23,"F","H",101,231320375,11,17,1,"1 - Injury","Yes","Veh vs Veh"
5,13,1313,25,"M","O",102,231320376,11,4,1,"0 - No Injury","No","Veh vs Fixed Object"
1,13,1317,47,"M","H",101,231320444,11,5,0,"0 - No Injury","Yes","Veh vs Parked Veh"
2,13,1341,59,"F","B",101,231320507,11,12,0,"1 - Injury","No","Veh vs Veh"
4,13,1317,22,"M","U",101,231320644,11,18,0,"0 - No Injury","No","Veh vs Fixed Object"
4,13,1331,53,"F","H",101,231320646,11,14,0,"1 - Injury","No","Veh vs Veh"
5,13,1309,38,"M","H",101,231320657,11,10,0,"0 - No Injury","No","Veh vs Veh"
3,14,1477,44,"M","W",301,231416069,8,8,20,"0 - No Injury","No","Veh vs Parked Veh"
5,14,1409,26,"M","W",101,231418344,10,19,0,"1 - Injury","Yes","Veh vs M/C"
2,16,1656,21,"M","H",101,231606133,3,1,4,"0 - No Injury","No","Veh vs Parked Veh"
7,14,1441,31,"F","W",101,231420146,11,18,9,"0 - No Injury","No","Veh vs Veh"
1,17,1723,22,"M","W",101,231717512,11,12,0,"1 - Injury","No","Veh vs Fixed Object"
4,17,1752,26,"M","W",101,231717593,11,11,0,"1 - Injury","Yes","Veh vs Veh"
3,18,1823,39,"F","B",101,231819352,11,11,0,"1 - Injury","Yes","Veh vs Veh"
6,19,1971,52,"M","H",101,231916497,11,19,0,"1 - Injury","No","Veh vs Veh"
2,19,1969,32,"F","H",102,231916591,11,7,0,"1 - Injury","No","Veh vs Ped"
5,20,2069,29,"M","H",101,232017510,11,21,0,"0 - No Injury","No","Veh vs Veh"
2,20,2019,28,"M","O",101,232017682,11,15,1,"1 - Injury","No","Veh vs Veh"
1,21,2105,50,"M","O",101,232115795,10,12,0,"0 - No Injury","No","Veh vs Fixed Object"
4,20,2053,72,"F","H",101,232018010,11,19,0,"1 - Injury","Yes","Veh vs Ped"
4,21,2104,43,"F","O",101,232116506,11,21,0,"1 - Injury","No","Veh vs Ped"
4,20,2015,55,"F","A",101,232017934,11,13,0,"0 - No Injury","No","Veh vs Veh"
5,20,2026,38,"M","H",101,232017752,11,11,0,"0 - No Injury","No","Veh vs Parked Veh"
3,14,1464,39,"F","W",101,231420312,11,16,1,"1 - Injury","No","Veh vs Bike"
5,1,161,24,"M","O",101,230124173,11,6,0,"0 - No Injury","Yes","Veh vs Veh"
1,1,176,36,"M","B",101,230124424,11,19,1,"1 - Injury","No","Veh vs Ped"
1,19,1961,28,"M","H",101,231916819,11,22,1,"1 - Injury","Yes","Veh vs Veh"
5,2,212,60,"M","H",101,230221226,10,16,38,"1 - Injury","Yes","Veh vs Bike"
2,15,1529,34,"F","H",101,231517549,11,17,1,"1 - Injury","No","Veh vs Veh"
1,8,822,29,"M","H",101,230813772,8,12,0,"0 - No Injury","No","Veh vs Veh"
1,2,256,33,"M","H",101,230221237,11,17,0,"1 - Injury","No","Veh vs Ped"
6,1,111,52,"M","H",101,230108454,3,19,1,"1 - Injury","Yes","Veh vs Veh"
5,2,221,27,"M","H",108,230207253,3,8,0,"0 - No Injury","No","Veh vs Veh"
4,1,185,60,"M","B",101,230108325,3,12,1,"1 - Injury","No","Veh vs Bike"
2,1,162,20,"M","H",101,230108341,1,16,59,"1 - Injury","No","Veh vs Veh"
6,2,205,32,"M","W",101,230207316,3,10,0,"0 - No Injury","No","Veh vs Parked Veh"
7,3,395,23,"F","H",101,230307306,3,21,1,"1 - Injury","Yes","Veh vs Veh"
1,5,511,53,"M","H",101,230506417,3,14,1,"0 - No Injury","Unknown","Veh vs Parked Veh"
6,4,491,33,"M","W",101,230406296,3,18,0,"0 - No Injury","Yes","Veh vs Veh"
1,6,663,24,"F","W",101,230606751,3,22,1,"1 - Injury","Yes","Veh vs Veh"
7,5,516,20,"F","H",101,230506356,3,19,1,"0 - No Injury","Yes","Veh vs Veh"
1,6,663,35,"M","W",101,230606752,3,22,1,"0 - No Injury","Yes","Veh vs Veh"
